user_loc,fr_loc,scaled_sci
UKR8,MUS7,72
UKR8,MUS8,60
UKR8,MUS9,61
UKR8,MWI1,40
UKR8,MWI11,24
UKR8,MWI12,20
UKR8,MWI13,32
UKR8,MWI14,17
UKR8,MWI15,25
UKR8,MWI16,27
UKR8,MWI17,23
UKR8,MWI18,17
UKR8,MWI19,65
UKR8,MWI2,25
UKR8,MWI20,20
UKR8,MWI21,13
UKR8,MWI22,16
UKR8,MWI23,13
UKR8,MWI24,21
UKR8,MWI25,18
UKR8,MWI26,20
UKR8,MWI27,39
UKR8,MWI28,17
UKR8,MWI3,26
UKR8,MWI4,28
UKR8,MWI5,18
UKR8,MWI6,11
UKR8,MWI7,43
UKR8,MWI8,32
UKR8,MWI9,20
UKR8,MYS1,20
UKR8,MYS10,18
UKR8,MYS11,27
UKR8,MYS12,59
UKR8,MYS13,18
UKR8,MYS14,18
UKR8,MYS15,35
UKR8,MYS16,15
UKR8,MYS2,15
UKR8,MYS3,13
UKR8,MYS4,45
UKR8,MYS5,24
UKR8,MYS6,20
UKR8,MYS7,22
UKR8,MYS8,18
UKR8,MYS9,19
UKR8,NAM1,87
UKR8,NAM10,205
UKR8,NAM11,150
UKR8,NAM12,116
UKR8,NAM13,149
UKR8,NAM2,154
UKR8,NAM3,57
UKR8,NAM4,94
UKR8,NAM5,195
UKR8,NAM6,99
UKR8,NAM7,136
UKR8,NAM8,76
UKR8,NAM9,89
UKR8,NCL,17
UKR8,NER1,41
UKR8,NER2,38
UKR8,NER3,27
UKR8,NER4,29
UKR8,NER5,45
UKR8,NER6,25
UKR8,NER7,36
UKR8,NER8,34
UKR8,NGA1,703
UKR8,NGA10,519
UKR8,NGA11,295
UKR8,NGA12,424
UKR8,NGA13,280
UKR8,NGA14,799
UKR8,NGA15,463
UKR8,NGA16,157
UKR8,NGA17,2477
UKR8,NGA18,85
UKR8,NGA19,172
UKR8,NGA2,251
UKR8,NGA20,115
UKR8,NGA21,114
UKR8,NGA22,145
UKR8,NGA23,161
UKR8,NGA24,188
UKR8,NGA25,413
UKR8,NGA26,178
UKR8,NGA27,144
UKR8,NGA28,237
UKR8,NGA29,232
UKR8,NGA3,403
UKR8,NGA30,218
UKR8,NGA31,229
UKR8,NGA32,214
UKR8,NGA33,479
UKR8,NGA34,147
UKR8,NGA35,303
UKR8,NGA36,58
UKR8,NGA37,185
UKR8,NGA4,611
UKR8,NGA5,110
UKR8,NGA6,280
UKR8,NGA7,151
UKR8,NGA8,126
UKR8,NGA9,412
UKR8,NIC1,20
UKR8,NIC10,19
UKR8,NIC11,21
UKR8,NIC12,18
UKR8,NIC13,25
UKR8,NIC14,19
UKR8,NIC15,18
UKR8,NIC16,30
UKR8,NIC17,17
UKR8,NIC18,23
UKR8,NIC2,20
UKR8,NIC3,14
UKR8,NIC4,19
UKR8,NIC5,16
UKR8,NIC6,20
UKR8,NIC7,21
UKR8,NIC8,19
UKR8,NIC9,19
UKR8,NL11,138
UKR8,NL12,106
UKR8,NL13,103
UKR8,NL21,124
UKR8,NL22,111
UKR8,NL23,256
UKR8,NL31,141
UKR8,NL32,271
UKR8,NL33,177
UKR8,NL34,114
UKR8,NL41,134
UKR8,NL42,137
UKR8,NO01,189
UKR8,NO02,127
UKR8,NO03,154
UKR8,NO04,169
UKR8,NO05,117
UKR8,NO06,125
UKR8,NO07,122
UKR8,NPL1,36
UKR8,NPL2,24
UKR8,NPL3,10
UKR8,NPL4,11
UKR8,NPL5,38
UKR8,NRU,257
UKR8,NZL1,55
UKR8,NZL10,41
UKR8,NZL11,36
UKR8,NZL12,45
UKR8,NZL13,44
UKR8,NZL14,36
UKR8,NZL15,50
UKR8,NZL16,25
UKR8,NZL2,36
UKR8,NZL3,54
UKR8,NZL5,18
UKR8,NZL6,42
UKR8,NZL7,53
UKR8,NZL8,38
UKR8,NZL9,54
UKR8,OMN1,47
UKR8,OMN10,97
UKR8,OMN11,85
UKR8,OMN2,52
UKR8,OMN3,60
UKR8,OMN4,66
UKR8,OMN5,67
UKR8,OMN6,56
UKR8,OMN7,42
UKR8,OMN8,46
UKR8,OMN9,67
UKR8,PAK1,59
UKR8,PAK2,62
UKR8,PAK3,85
UKR8,PAK4,67
UKR8,PAK5,99
UKR8,PAK6,79
UKR8,PAK7,69
UKR8,PAK8,51
UKR8,PAN1,42
UKR8,PAN10,1
UKR8,PAN11,28
UKR8,PAN12,24
UKR8,PAN13,15
UKR8,PAN2,23
UKR8,PAN3,15
UKR8,PAN4,24
UKR8,PAN5,5
UKR8,PAN7,23
UKR8,PAN8,7
UKR8,PAN9,17
UKR8,PER1,13
UKR8,PER10,12
UKR8,PER11,30
UKR8,PER12,24
UKR8,PER13,21
UKR8,PER14,18
UKR8,PER15,36
UKR8,PER16,20
UKR8,PER17,28
UKR8,PER18,22
UKR8,PER19,32
UKR8,PER2,25
UKR8,PER20,17
UKR8,PER21,18
UKR8,PER22,15
UKR8,PER23,24
UKR8,PER24,29
UKR8,PER25,22
UKR8,PER26,24
UKR8,PER3,15
UKR8,PER4,32
UKR8,PER5,16
UKR8,PER6,13
UKR8,PER7,25
UKR8,PER8,28
UKR8,PER9,20
UKR8,PHL1,11
UKR8,PHL10,18
UKR8,PHL11,9
UKR8,PHL12,14
UKR8,PHL13,23
UKR8,PHL14,43
UKR8,PHL15,29
UKR8,PHL16,30
UKR8,PHL17,21
UKR8,PHL18,16
UKR8,PHL19,13
UKR8,PHL2,35
UKR8,PHL20,15
UKR8,PHL21,30
UKR8,PHL22,18
UKR8,PHL23,14
UKR8,PHL24,23
UKR8,PHL25,38
UKR8,PHL26,24
UKR8,PHL27,28
UKR8,PHL28,31
UKR8,PHL29,31
UKR8,PHL3,32
UKR8,PHL30,36
UKR8,PHL31,29
UKR8,PHL32,16
UKR8,PHL33,8
UKR8,PHL34,12
UKR8,PHL35,12
UKR8,PHL36,19
UKR8,PHL37,13
UKR8,PHL38,9
UKR8,PHL39,14
UKR8,PHL4,21
UKR8,PHL40,20
UKR8,PHL41,28
UKR8,PHL42,16
UKR8,PHL43,33
UKR8,PHL44,15
UKR8,PHL45,13
UKR8,PHL46,21
UKR8,PHL47,26
UKR8,PHL48,30
UKR8,PHL49,43
UKR8,PHL5,17
UKR8,PHL50,6
UKR8,PHL51,31
UKR8,PHL52,40
UKR8,PHL53,18
UKR8,PHL54,25
UKR8,PHL55,14
UKR8,PHL56,16
UKR8,PHL57,16
UKR8,PHL58,14
UKR8,PHL59,20
UKR8,PHL6,20
UKR8,PHL60,19
UKR8,PHL61,16
UKR8,PHL62,15
UKR8,PHL63,11
UKR8,PHL64,21
UKR8,PHL65,17
UKR8,PHL66,34
UKR8,PHL67,30
UKR8,PHL68,35
UKR8,PHL69,21
UKR8,PHL7,18
UKR8,PHL70,28
UKR8,PHL71,50
UKR8,PHL72,17
UKR8,PHL73,27
UKR8,PHL74,33
UKR8,PHL75,33
UKR8,PHL76,16
UKR8,PHL77,11
UKR8,PHL78,21
UKR8,PHL79,37
UKR8,PHL8,13
UKR8,PHL80,33
UKR8,PHL81,26
UKR8,PHL9,15
UKR8,PL21,954
UKR8,PL22,998
UKR8,PL41,1598
UKR8,PL42,1888
UKR8,PL43,1915
UKR8,PL51,2591
UKR8,PL52,1168
UKR8,PL61,870
UKR8,PL62,568
UKR8,PL63,1692
UKR8,PL71,1306
UKR8,PL72,338
UKR8,PL81,390
UKR8,PL82,262
UKR8,PL84,500
UKR8,PL91,1898
UKR8,PL92,647
UKR8,PLW,17
UKR8,PNG1,36
UKR8,PNG10,37
UKR8,PNG11,36
UKR8,PNG12,47
UKR8,PNG13,35
UKR8,PNG14,33
UKR8,PNG15,48
UKR8,PNG16,37
UKR8,PNG17,49
UKR8,PNG18,73
UKR8,PNG19,26
UKR8,PNG2,62
UKR8,PNG20,30
UKR8,PNG21,26
UKR8,PNG22,40
UKR8,PNG3,61
UKR8,PNG4,29
UKR8,PNG5,45
UKR8,PNG6,44
UKR8,PNG7,36
UKR8,PNG8,120
UKR8,PNG9,49
UKR8,PRI1,13
UKR8,PRI10,19
UKR8,PRI11,28
UKR8,PRI12,30
UKR8,PRI13,26
UKR8,PRI14,21
UKR8,PRI15,28
UKR8,PRI16,28
UKR8,PRI17,37
UKR8,PRI18,23
UKR8,PRI19,28
UKR8,PRI2,15
UKR8,PRI20,26
UKR8,PRI21,27
UKR8,PRI22,12
UKR8,PRI23,15
UKR8,PRI24,15
UKR8,PRI25,37
UKR8,PRI26,32
UKR8,PRI27,22
UKR8,PRI28,40
UKR8,PRI29,23
UKR8,PRI3,30
UKR8,PRI30,21
UKR8,PRI31,11
UKR8,PRI32,26
UKR8,PRI33,31
UKR8,PRI34,34
UKR8,PRI35,13
UKR8,PRI36,25
UKR8,PRI37,22
UKR8,PRI38,13
UKR8,PRI39,10
UKR8,PRI4,33
UKR8,PRI40,27
UKR8,PRI41,16
UKR8,PRI42,23
UKR8,PRI43,25
UKR8,PRI44,21
UKR8,PRI45,9
UKR8,PRI46,26
UKR8,PRI47,17
UKR8,PRI48,6
UKR8,PRI49,10
UKR8,PRI5,27
UKR8,PRI50,22
UKR8,PRI51,24
UKR8,PRI52,18
UKR8,PRI53,23
UKR8,PRI54,26
UKR8,PRI55,17
UKR8,PRI56,25
UKR8,PRI57,21
UKR8,PRI58,23
UKR8,PRI59,20
UKR8,PRI6,22
UKR8,PRI60,27
UKR8,PRI61,34
UKR8,PRI62,16
UKR8,PRI63,16
UKR8,PRI64,32
UKR8,PRI65,35
UKR8,PRI66,18
UKR8,PRI67,15
UKR8,PRI68,23
UKR8,PRI69,22
UKR8,PRI7,22
UKR8,PRI70,29
UKR8,PRI71,34
UKR8,PRI72,20
UKR8,PRI73,25
UKR8,PRI74,14
UKR8,PRI75,44
UKR8,PRI76,15
UKR8,PRI77,16
UKR8,PRI78,12
UKR8,PRI8,24
UKR8,PRI9,24
UKR8,PRY1,12
UKR8,PRY10,23
UKR8,PRY11,15
UKR8,PRY12,15
UKR8,PRY13,18
UKR8,PRY14,27
UKR8,PRY15,15
UKR8,PRY16,16
UKR8,PRY17,19
UKR8,PRY18,16
UKR8,PRY2,16
UKR8,PRY3,19
UKR8,PRY4,15
UKR8,PRY5,32
UKR8,PRY6,17
UKR8,PRY7,16
UKR8,PRY8,26
UKR8,PRY9,18
UKR8,PT11,95
UKR8,PT15,381
UKR8,PT16,136
UKR8,PT17,217
UKR8,PT18,237
UKR8,PT20,65
UKR8,PT30,138
UKR8,PYF,18
UKR8,QAT1,192
UKR8,QAT2,190
UKR8,QAT3,111
UKR8,QAT4,150
UKR8,QAT5,146
UKR8,QAT6,212
UKR8,QAT7,107
UKR8,RO11,120
UKR8,RO12,102
UKR8,RO21,115
UKR8,RO22,111
UKR8,RO31,94
UKR8,RO32,182
UKR8,RO41,91
UKR8,RO42,130
UKR8,RS11,331
UKR8,RS12,278
UKR8,RS21,229
UKR8,RS22,249
UKR8,RWA1,60
UKR8,RWA2,80
UKR8,RWA3,55
UKR8,RWA4,55
UKR8,RWA5,51
UKR8,SAU1,52
UKR8,SAU10,51
UKR8,SAU11,69
UKR8,SAU12,55
UKR8,SAU13,68
UKR8,SAU2,55
UKR8,SAU3,53
UKR8,SAU4,51
UKR8,SAU5,56
UKR8,SAU6,63
UKR8,SAU7,71
UKR8,SAU8,62
UKR8,SAU9,55
UKR8,SE11,296
UKR8,SE12,146
UKR8,SE21,147
UKR8,SE22,196
UKR8,SE23,150
UKR8,SE31,102
UKR8,SE32,92
UKR8,SE33,125
UKR8,SEN1,110
UKR8,SEN10,72
UKR8,SEN11,37
UKR8,SEN12,143
UKR8,SEN13,58
UKR8,SEN14,125
UKR8,SEN2,29
UKR8,SEN3,71
UKR8,SEN4,42
UKR8,SEN5,31
UKR8,SEN6,78
UKR8,SEN7,65
UKR8,SEN8,32
UKR8,SEN9,59
UKR8,SGP1,45
UKR8,SGP2,55
UKR8,SGP3,38
UKR8,SGP4,38
UKR8,SGP5,34
UKR8,SI03,164
UKR8,SI04,270
UKR8,SK01,1065
UKR8,SK02,531
UKR8,SK03,281
UKR8,SK04,259
UKR8,SLB,11
UKR8,SLE1,204
UKR8,SLE2,186
UKR8,SLE3,233
UKR8,SLE4,218
UKR8,SLV1,10
UKR8,SLV10,19
UKR8,SLV11,10
UKR8,SLV12,14
UKR8,SLV13,11
UKR8,SLV14,10
UKR8,SLV2,10
UKR8,SLV3,10
UKR8,SLV4,11
UKR8,SLV5,18
UKR8,SLV6,10
UKR8,SLV7,9
UKR8,SLV8,10
UKR8,SLV9,12
UKR8,SMR,560
UKR8,STP,78
UKR8,SUR,26
UKR8,SWZ1,63
UKR8,SWZ2,48
UKR8,SWZ3,51
UKR8,SWZ4,43
UKR8,SXM,130
UKR8,SYC,156
UKR8,TCA,41
UKR8,TCD1,1
UKR8,TCD10,17
UKR8,TCD11,11
UKR8,TCD12,24
UKR8,TCD13,19
UKR8,TCD14,30
UKR8,TCD15,83
UKR8,TCD16,17
UKR8,TCD17,28
UKR8,TCD18,45
UKR8,TCD19,1
UKR8,TCD2,11
UKR8,TCD20,12
UKR8,TCD22,45
UKR8,TCD23,16
UKR8,TCD3,1
UKR8,TCD4,56
UKR8,TCD5,1
UKR8,TCD6,1
UKR8,TCD7,7
UKR8,TCD8,22
UKR8,TCD9,33
UKR8,TGO1,38
UKR8,TGO2,50
UKR8,TGO3,102
UKR8,TGO4,79
UKR8,TGO5,45
UKR8,THA1,11
UKR8,THA10,23
UKR8,THA11,11
UKR8,THA12,43
UKR8,THA13,13
UKR8,THA14,14
UKR8,THA15,12
UKR8,THA16,12
UKR8,THA17,15
UKR8,THA18,30
UKR8,THA19,10
UKR8,THA2,14
UKR8,THA20,12
UKR8,THA21,12
UKR8,THA22,12
UKR8,THA23,19
UKR8,THA24,11
UKR8,THA25,13
UKR8,THA26,19
UKR8,THA27,17
UKR8,THA28,12
UKR8,THA29,16
UKR8,THA3,25
UKR8,THA30,15
UKR8,THA31,11
UKR8,THA32,7
UKR8,THA33,6
UKR8,THA34,15
UKR8,THA35,13
UKR8,THA36,25
UKR8,THA37,22
UKR8,THA38,7
UKR8,THA39,17
UKR8,THA4,11
UKR8,THA40,10
UKR8,THA41,14
UKR8,THA42,15
UKR8,THA43,17
UKR8,THA44,14
UKR8,THA45,14
UKR8,THA46,13
UKR8,THA47,11
UKR8,THA48,173
UKR8,THA49,15
UKR8,THA5,13
UKR8,THA50,30
UKR8,THA51,11
UKR8,THA52,13
UKR8,THA53,16
UKR8,THA54,11
UKR8,THA55,16
UKR8,THA56,11
UKR8,THA57,18
UKR8,THA58,13
UKR8,THA59,11
UKR8,THA6,13
UKR8,THA60,13
UKR8,THA61,12
UKR8,THA62,10
UKR8,THA63,14
UKR8,THA64,11
UKR8,THA65,10
UKR8,THA66,14
UKR8,THA67,82
UKR8,THA68,12
UKR8,THA69,10
UKR8,THA7,12
UKR8,THA70,11
UKR8,THA71,22
UKR8,THA72,11
UKR8,THA73,18
UKR8,THA74,13
UKR8,THA75,11
UKR8,THA76,8
UKR8,THA77,9
UKR8,THA8,13
UKR8,THA9,14
UKR8,TJK1,1456
UKR8,TJK2,1124
UKR8,TJK3,1794
UKR8,TJK4,1359
UKR8,TJK5,1906
UKR8,TLS1,16
UKR8,TLS10,28
UKR8,TLS11,1
UKR8,TLS12,10
UKR8,TLS13,12
UKR8,TLS2,1
UKR8,TLS4,12
UKR8,TLS7,10
UKR8,TLS8,5
UKR8,TLS9,7
UKR8,TON,11
UKR8,TR10,278
UKR8,TR21,146
UKR8,TR22,140
UKR8,TR31,204
UKR8,TR32,279
UKR8,TR33,122
UKR8,TR41,161
UKR8,TR42,128
UKR8,TR51,169
UKR8,TR52,138
UKR8,TR61,1081
UKR8,TR62,169
UKR8,TR63,131
UKR8,TR71,134
UKR8,TR72,98
UKR8,TR81,108
UKR8,TR82,75
UKR8,TR83,99
UKR8,TR90,103
UKR8,TRA1,113
UKR8,TRA2,158
UKR8,TRB1,95
UKR8,TRB2,135
UKR8,TRC1,146
UKR8,TRC2,165
UKR8,TRC3,145
UKR8,TTO1,28
UKR8,TTO10,32
UKR8,TTO11,33
UKR8,TTO12,24
UKR8,TTO13,26
UKR8,TTO14,27
UKR8,TTO15,32
UKR8,TTO2,33
UKR8,TTO3,30
UKR8,TTO4,29
UKR8,TTO5,30
UKR8,TTO6,26
UKR8,TTO7,26
UKR8,TTO8,28
UKR8,TTO9,28
UKR8,TUN1,266
UKR8,TUN10,226
UKR8,TUN11,352
UKR8,TUN12,211
UKR8,TUN13,245
UKR8,TUN14,276
UKR8,TUN15,254
UKR8,TUN16,249
UKR8,TUN17,235
UKR8,TUN18,335
UKR8,TUN19,316
UKR8,TUN2,238
UKR8,TUN20,267
UKR8,TUN21,132
UKR8,TUN22,397
UKR8,TUN23,284
UKR8,TUN24,243
UKR8,TUN3,225
UKR8,TUN4,256
UKR8,TUN5,244
UKR8,TUN6,318
UKR8,TUN7,394
UKR8,TUN8,332
UKR8,TUN9,247
UKR8,TUV,5
UKR8,TWN1,11
UKR8,TWN2,19
UKR8,TWN3,20
UKR8,TWN4,21
UKR8,TWN5,19
UKR8,TWN6,25
UKR8,TWN7,16
UKR8,TZA1,107
UKR8,TZA10,47
UKR8,TZA11,38
UKR8,TZA12,66
UKR8,TZA13,46
UKR8,TZA14,57
UKR8,TZA15,39
UKR8,TZA16,64
UKR8,TZA17,41
UKR8,TZA18,22
UKR8,TZA19,29
UKR8,TZA2,66
UKR8,TZA20,75
UKR8,TZA21,61
UKR8,TZA22,46
UKR8,TZA23,36
UKR8,TZA24,30
UKR8,TZA25,44
UKR8,TZA26,43
UKR8,TZA27,78
UKR8,TZA28,600
UKR8,TZA29,404
UKR8,TZA3,58
UKR8,TZA30,177
UKR8,TZA4,49
UKR8,TZA5,51
UKR8,TZA6,35
UKR8,TZA7,45
UKR8,TZA8,40
UKR8,TZA9,128
UKR8,UGA1,47
UKR8,UGA10,129
UKR8,UGA11,157
UKR8,UGA12,121
UKR8,UGA13,70
UKR8,UGA14,88
UKR8,UGA15,63
UKR8,UGA16,93
UKR8,UGA17,76
UKR8,UGA18,34
UKR8,UGA19,160
UKR8,UGA2,29
UKR8,UGA20,78
UKR8,UGA21,106
UKR8,UGA22,45
UKR8,UGA23,84
UKR8,UGA24,41
UKR8,UGA25,52
UKR8,UGA26,161
UKR8,UGA27,81
UKR8,UGA28,34
UKR8,UGA29,98
UKR8,UGA3,44
UKR8,UGA30,111
UKR8,UGA32,241
UKR8,UGA33,62
UKR8,UGA34,87
UKR8,UGA35,80
UKR8,UGA36,110
UKR8,UGA37,138
UKR8,UGA38,81
UKR8,UGA39,65
UKR8,UGA4,548
UKR8,UGA40,71
UKR8,UGA41,80
UKR8,UGA42,129
UKR8,UGA43,201
UKR8,UGA44,99
UKR8,UGA45,37
UKR8,UGA46,97
UKR8,UGA47,84
UKR8,UGA48,48
UKR8,UGA49,73
UKR8,UGA5,58
UKR8,UGA50,136
UKR8,UGA51,51
UKR8,UGA52,44
UKR8,UGA53,130
UKR8,UGA54,177
UKR8,UGA55,53
UKR8,UGA56,82
UKR8,UGA57,134
UKR8,UGA58,33
UKR8,UGA6,55
UKR8,UGA7,104
UKR8,UGA8,74
UKR8,UGA9,52
UKR8,UKC1,58
UKR8,UKC2,64
UKR8,UKD1,71
UKR8,UKD3,88
UKR8,UKD4,84
UKR8,UKD6,79
UKR8,UKD7,69
UKR8,UKE1,77
UKR8,UKE2,83
UKR8,UKE3,81
UKR8,UKE4,70
UKR8,UKF1,70
UKR8,UKF2,100
UKR8,UKF3,197
UKR8,UKG1,165
UKR8,UKG2,103
UKR8,UKG3,84
UKR8,UKH1,169
UKR8,UKH2,83
UKR8,UKH3,95
UKR8,UKI3,231
UKR8,UKI4,341
UKR8,UKI5,225
UKR8,UKI6,176
UKR8,UKI7,228
UKR8,UKJ1,107
UKR8,UKJ2,140
UKR8,UKJ3,97
UKR8,UKJ4,280
UKR8,UKK1,77
UKR8,UKK2,88
UKR8,UKK3,346
UKR8,UKK4,60
UKR8,UKL1,55
UKR8,UKL2,64
UKR8,UKM5,91
UKR8,UKM6,49
UKR8,UKM7,95
UKR8,UKM8,72
UKR8,UKM9,52
UKR8,UKN0,75
UKR8,UKR1,18492
UKR8,UKR10,16294
UKR8,UKR11,38291
UKR8,UKR12,25621
UKR8,UKR13,20598
UKR8,UKR14,16793
UKR8,UKR16,18976
UKR8,UKR17,22356
UKR8,UKR18,43607
UKR8,UKR19,16033
UKR8,UKR2,21287
UKR8,UKR21,41951
UKR8,UKR22,11696
UKR8,UKR23,14691
UKR8,UKR24,17584
UKR8,UKR25,14716
UKR8,UKR26,22501
UKR8,UKR27,17335
UKR8,UKR3,12055
UKR8,UKR5,28149
UKR8,UKR7,14631
UKR8,UKR8,885404
UKR8,UKR9,20091
UKR8,URY1,16
UKR8,URY10,42
UKR8,URY11,33
UKR8,URY12,25
UKR8,URY13,20
UKR8,URY14,27
UKR8,URY15,21
UKR8,URY16,25
UKR8,URY17,35
UKR8,URY18,26
UKR8,URY19,34
UKR8,URY2,31
UKR8,URY3,22
UKR8,URY4,32
UKR8,URY5,37
UKR8,URY6,16
UKR8,URY7,24
UKR8,URY8,22
UKR8,URY9,43
UKR8,USA1,35
UKR8,USA10,106
UKR8,USA11,51
UKR8,USA12,70
UKR8,USA13,59
UKR8,USA14,92
UKR8,USA15,44
UKR8,USA16,35
UKR8,USA17,39
UKR8,USA18,36
UKR8,USA19,34
UKR8,USA2,102
UKR8,USA20,50
UKR8,USA21,76
UKR8,USA22,94
UKR8,USA23,49
UKR8,USA24,57
UKR8,USA25,28
UKR8,USA26,51
UKR8,USA27,57
UKR8,USA28,48
UKR8,USA29,80
UKR8,USA3,56
UKR8,USA30,64
UKR8,USA31,98
UKR8,USA32,50
UKR8,USA33,136
UKR8,USA34,55
UKR8,USA35,42
UKR8,USA36,52
UKR8,USA37,43
UKR8,USA38,89
UKR8,USA39,82
UKR8,USA4,32
UKR8,USA40,51
UKR8,USA41,50
UKR8,USA42,41
UKR8,USA43,46
UKR8,USA44,52
UKR8,USA45,89
UKR8,USA46,47
UKR8,USA47,63
UKR8,USA48,154
UKR8,USA49,33
UKR8,USA5,103
UKR8,USA50,43
UKR8,USA51,47
UKR8,USA6,72
UKR8,USA7,75
UKR8,USA8,51
UKR8,USA9,116
UKR8,UZB1,710
UKR8,UZB10,572
UKR8,UZB11,724
UKR8,UZB12,663
UKR8,UZB13,862
UKR8,UZB14,1241
UKR8,UZB2,748
UKR8,UZB3,804
UKR8,UZB4,587
UKR8,UZB5,419
UKR8,UZB6,714
UKR8,UZB7,555
UKR8,UZB8,517
UKR8,UZB9,754
UKR8,VCT,36
UKR8,VGB,23
UKR8,VIR,29
UKR8,VNM1,71
UKR8,VNM10,32
UKR8,VNM11,24
UKR8,VNM12,24
UKR8,VNM13,13
UKR8,VNM14,49
UKR8,VNM15,22
UKR8,VNM16,47
UKR8,VNM17,13
UKR8,VNM18,15
UKR8,VNM19,22
UKR8,VNM2,30
UKR8,VNM20,20
UKR8,VNM21,20
UKR8,VNM22,23
UKR8,VNM23,120
UKR8,VNM24,66
UKR8,VNM25,109
UKR8,VNM26,42
UKR8,VNM27,29
UKR8,VNM28,139
UKR8,VNM29,230
UKR8,VNM3,13
UKR8,VNM30,76
UKR8,VNM31,12
UKR8,VNM32,55
UKR8,VNM33,23
UKR8,VNM34,20
UKR8,VNM35,29
UKR8,VNM36,28
UKR8,VNM37,21
UKR8,VNM38,19
UKR8,VNM39,15
UKR8,VNM4,28
UKR8,VNM40,79
UKR8,VNM41,84
UKR8,VNM42,54
UKR8,VNM43,16
UKR8,VNM44,47
UKR8,VNM45,14
UKR8,VNM46,43
UKR8,VNM47,23
UKR8,VNM48,14
UKR8,VNM49,91
UKR8,VNM5,25
UKR8,VNM50,23
UKR8,VNM51,13
UKR8,VNM52,19
UKR8,VNM53,17
UKR8,VNM54,122
UKR8,VNM55,61
UKR8,VNM56,28
UKR8,VNM57,61
UKR8,VNM58,14
UKR8,VNM59,13
UKR8,VNM6,19
UKR8,VNM60,27
UKR8,VNM61,13
UKR8,VNM62,63
UKR8,VNM63,39
UKR8,VNM7,13
UKR8,VNM8,45
UKR8,VNM9,14
UKR8,VUT,6
UKR8,WSM,6
UKR8,XKO1,87
UKR8,XKO2,62
UKR8,XKO3,53
UKR8,XKO4,68
UKR8,XKO5,70
UKR8,XKO6,90
UKR8,XKO7,52
UKR8,ZAF1,12
UKR8,ZAF2,15
UKR8,ZAF3,35
UKR8,ZAF4,14
UKR8,ZAF5,25
UKR8,ZAF6,17
UKR8,ZAF7,15
UKR8,ZAF8,12
UKR8,ZAF9,30
UKR8,ZMB1,51
UKR8,ZMB10,46
UKR8,ZMB2,74
UKR8,ZMB3,38
UKR8,ZMB4,54
UKR8,ZMB5,75
UKR8,ZMB6,35
UKR8,ZMB7,57
UKR8,ZMB8,39
UKR8,ZMB9,53
UKR8,ZWE1,76
UKR8,ZWE10,99
UKR8,ZWE2,90
UKR8,ZWE3,55
UKR8,ZWE4,58
UKR8,ZWE5,107
UKR8,ZWE6,56
UKR8,ZWE7,50
UKR8,ZWE8,64
UKR8,ZWE9,36
UKR9,ABW,20
UKR9,AGO1,42
UKR9,AGO10,35
UKR9,AGO11,28
UKR9,AGO12,33
UKR9,AGO13,60
UKR9,AGO14,32
UKR9,AGO15,21
UKR9,AGO16,36
UKR9,AGO17,28
UKR9,AGO18,35
UKR9,AGO2,32
UKR9,AGO3,27
UKR9,AGO4,93
UKR9,AGO5,28
UKR9,AGO6,34
UKR9,AGO7,25
UKR9,AGO8,44
UKR9,AGO9,33
UKR9,AL01,95
UKR9,AL02,89
UKR9,AL03,76
UKR9,AND,184
UKR9,ARE1,82
UKR9,ARE2,63
UKR9,ARE3,155
UKR9,ARE4,59
UKR9,ARE5,26
UKR9,ARE6,93
UKR9,ARE7,74
UKR9,ARE8,46
UKR9,ARG1,23
UKR9,ARG10,16
UKR9,ARG11,23
UKR9,ARG12,19
UKR9,ARG13,21
UKR9,ARG14,20
UKR9,ARG15,20
UKR9,ARG16,23
UKR9,ARG17,17
UKR9,ARG18,20
UKR9,ARG19,20
UKR9,ARG2,22
UKR9,ARG20,24
UKR9,ARG21,21
UKR9,ARG22,14
UKR9,ARG23,38
UKR9,ARG24,18
UKR9,ARG3,19
UKR9,ARG4,18
UKR9,ARG5,30
UKR9,ARG6,42
UKR9,ARG7,18
UKR9,ARG8,16
UKR9,ARG9,14
UKR9,ARM1,776
UKR9,ARM10,1284
UKR9,ARM11,1386
UKR9,ARM2,1788
UKR9,ARM3,1155
UKR9,ARM4,1100
UKR9,ARM5,1614
UKR9,ARM6,1056
UKR9,ARM7,948
UKR9,ARM8,800
UKR9,ARM9,656
UKR9,ASM,10
UKR9,AT11,84
UKR9,AT12,109
UKR9,AT13,215
UKR9,AT21,89
UKR9,AT22,89
UKR9,AT31,90
UKR9,AT32,112
UKR9,AT33,98
UKR9,AT34,69
UKR9,ATG,27
UKR9,AUS10,30
UKR9,AUS11,34
UKR9,AUS2,24
UKR9,AUS4,1
UKR9,AUS5,29
UKR9,AUS6,15
UKR9,AUS7,28
UKR9,AUS8,30
UKR9,AUS9,18
UKR9,AZE1,1032
UKR9,AZE10,908
UKR9,AZE2,1567
UKR9,AZE3,961
UKR9,AZE4,791
UKR9,AZE5,488
UKR9,AZE6,1220
UKR9,AZE7,827
UKR9,AZE8,1153
UKR9,AZE9,954
UKR9,BDI1,28
UKR9,BDI10,14
UKR9,BDI11,19
UKR9,BDI12,9
UKR9,BDI13,16
UKR9,BDI14,1
UKR9,BDI15,13
UKR9,BDI16,21
UKR9,BDI17,31
UKR9,BDI2,24
UKR9,BDI3,44
