data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8868165,804,UKR51755,51755,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Zayichenko,47.1808,37.8614,2,"DPR Armed Forces Press Service",Other,"On 20 February 2022, the Ukrainian forces fired 122mm mortars and grenade launchers at the positions of Donbass People's Militia near Zayichenko, Donetsk. There were no fatalities or injuries. Electrical lines were damaged.",0,1646173926,UKR
8868166,804,UKR51750,51750,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Kominternove,47.1745,37.811,2,"DPR Armed Forces Press Service",Other,"On 20 February 2022, the Ukrainian forces fired at the positions of Donbass People's Militia near Kominternove, Donetsk. There were no fatalities or injuries. Electrical lines were damaged.",0,1646173926,UKR
8868174,804,UKR51746,51746,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Novoazovska,Verkhnyoshyrokivske,47.2352,37.8638,2,"DPR Armed Forces Press Service",Other,"On 20 February 2022, the Ukrainian forces fired 82mm mortars and grenade launchers at the positions of Donbass People's Militia near Verkhnyoshyrokivske, Donetsk. There were no fatalities or injuries.",0,1646173926,UKR
8868179,804,UKR51748,51748,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Starobeshivska,Sarabash,47.7613,37.7912,2,"DPR Armed Forces Press Service",Other,"On 20 February 2022, the Ukrainian forces fired 120mm mortars and grenade launchers at the positions of Donbass People's Militia near Sarabash, Donetsk. There were no fatalities or injuries.",0,1646173926,UKR
8868180,804,UKR51733,51733,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Ukraine (2019-)",,1,"NAF: United Armed Forces of Novorossiya","Donbass People's Militia",2,12,Europe,Ukraine,Donetsk,Kalmiuskyi,Boikivska,"Bila Kamianka",47.5416,37.8599,2,"DPR Armed Forces Press Service",Other,"On 20 February 2022, the Ukrainian forces fired 120mm mortars and grenade launchers at the positions of Donbass People's Militia near Bila Kamianka, Donetsk. There were no fatalities or injuries.",0,1646173926,UKR
8868277,804,UKR51773,51773,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Volnovaskyi,Olhynska,Novohnativka,47.6431,37.6948,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 120mm and 82mm mortars at the governmental positions near Novohnativka, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868281,804,UKR51769,51769,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Volnovaskyi,Myrnenska,Novohryhorivka,47.4999,37.8271,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired grenade launchers at the governmental positions near Novohryhorivka, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868282,804,UKR51756,51756,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Pokrovskyi,Avdiivska,Avdiivka,48.1394,37.7497,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 120mm and 82mm mortars and grenade launchers at the governmental positions near Avdiivka, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868283,804,UKR51825,51825,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Sievierodonetskyi,Hirska,Krymske,48.7491,38.8058,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 82mm mortars at the governmental positions near Krymske, Luhansk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868286,804,UKR51704,51704,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Novhorodske,48.3321,37.8367,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 82mm mortars and grenade launchers at the governmental positions near Novhorodske, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868291,804,UKR51778,51778,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Volnovaskyi,Vuhledarska,Taramchuk,47.8051,37.5769,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 122mm mortars at the governmental positions near Taramchuk, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868296,804,UKR51774,51774,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Volnovaskyi,Olhynska,Novotroitske,47.7158,37.5919,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 82mm mortars at the governmental positions near Novotroitske, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868298,804,UKR51702,51702,"20 February 2022",2022,1,Battles,"Armed clash","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Svitlodarsk,48.438,38.2235,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 122mm and 120mm mortars, anti-tank guided missiles, heavy machine guns, grenade launchers and small arms at the governmental positions near Svitlodarsk, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868301,804,UKR51699,51699,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Mykolayivka,48.4861,38.0311,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 120mm mortars at the governmental positions near Mykolayivka, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868302,804,UKR51707,51707,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Zalizne,48.3718,37.8884,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 120mm mortars at the governmental positions near Zalizne, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868303,804,UKR51818,51818,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Shchastynskyi,Nyzhnoteplivska,Artema,48.7895,39.3084,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 120mm mortars at the governmental positions near Artema, Luhansk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868305,804,UKR51832,51832,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Sievierodonetskyi,Popasnianska,Kalynovo-Popasna,48.6101,38.3331,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 122mm and 120mm mortars at the governmental positions near Kalynovo-Popasna, Luhansk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868310,804,UKR51772,51772,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Volnovaskyi,Olhynska,Bohdanivka,47.6298,37.7563,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 122mm mortars at the governmental positions near Bohdanivka, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868316,804,UKR51752,51752,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Mariupolskyi,Sartanska,Pavlopil,47.2656,37.7787,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 82mm mortars at the governmental positions near Pavlopil, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868325,804,UKR51700,51700,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Svitlodarska,Novoluhanske,48.4263,38.1711,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 120mm mortars at the governmental positions near Novoluhanske, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868328,804,UKR51760,51760,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Novomykhaylivka,47.8538,37.4841,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 120mm mortars at the governmental positions near Novomykhaylivka, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868332,804,UKR51762,51762,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Pokrovskyi,Novohrodivska,Memryk,48.1227,37.3982,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 152mm mortars at the governmental positions near Memryk, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868339,804,UKR51758,51758,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Pokrovskyi,Marinska,Krasnohorivka,48.006,37.5097,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 152mm, 122mm and 120mm mortars at the governmental positions near Krasnohorivka, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868341,804,UKR51822,51822,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Shchastynskyi,Stanychno-Luhanska,"Stanytsia Luhanska",48.6543,39.4794,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 120mm mortars and grenade launchers at the governmental positions near Stanytsia Luhanska, Luhansk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868342,804,UKR51706,51706,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Bakhmutskyi,Toretska,Shumy,48.3802,37.9339,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 82mm mortars at the governmental positions near Shumy, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868346,804,UKR51820,51820,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Shchastynskyi,Shchastynska,"Staryi Aidar",48.7272,39.1455,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 120mm mortars at the governmental positions near Staryi Aidar, Luhansk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868351,804,UKR51765,51765,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Donetsk,Pokrovskyi,Ocheretynska,Troitske,48.2626,37.8579,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 122mm, 120mm and 82mm mortars at the governmental positions near Troitske, Donetsk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868353,804,UKR51821,51821,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Shchastynskyi,Stanychno-Luhanska,Bolotene,48.607,39.5842,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 122mm and 82mm mortars at the governmental positions near Bolotene, Luhansk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868355,804,UKR51801,51801,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,Lobacheve,48.6627,39.1198,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 122mm mortars at the governmental positions near Lobacheve, Luhansk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
8868361,804,UKR51796,51796,"20 February 2022",2022,1,"Explosions/Remote violence","Shelling/artillery/missile attack","NAF: United Armed Forces of Novorossiya",,2,"Military Forces of Ukraine (2019-)",,1,12,Europe,Ukraine,Luhansk,Alchevskyi,Zymohirivska,Lopaskyne,48.6757,39.027,2,"JFO HQ press centre",Other,"On 20 February 2022, the NAF rebel forces fired 120mm and 82mm mortars at the governmental positions near Lopaskyne, Luhansk. During the day, one Ukrainian soldier was wounded at an unspecified location.",0,1646173927,UKR
